EnsemblID,gene_name,Chr,Biotype,ChrCat,logFC_UCLA,CI.L_UCLA,CI.R_UCLA,AveExpr_UCLA_AllSamples,AveExpr_UCLA_Males,AveExpr_UCLA_Females,t_UCLA,P.Value_UCLA,adj.P.Val_UCLA,B_UCLA,SE_UCLA,SE2_UCLA,absLogFC_UCLA,power_alpha0.05_UCLA,power_alpha0.1_UCLA,logFC_BV,CI.L_BV,CI.R_BV,AveExpr_BV_AllSamples,AveExpr_BV_Males,AveExpr_BV_Females,t_BV,P.Value_BV,adj.P.Val_BV,B_BV,SE_BV,SE2_BV,absLogFC_BV,power_alpha0.05_BV,power_alpha0.1_BV,invNorm_adjPval,invNorm_testStats,invNorm_rawPval
ENSG00000177359,RP11-551L14.1,chr12,pseudogene,Auto,-0.086997029,-0.3037433,0.129749241,1.014460699,0.416713113,0.503710152,-0.792355347,0.429263627,0.982329245,-7.757344238,0.110584832,0.012229005,0.086997029,0.123577819,0.20355688,-0.370568746,-0.73701822,-0.004119272,0.587562151,-1.089197277,-0.853508543,-2.018226009,0.047550229,0.771102102,-5.534062644,0.186964017,0.034955544,0.370568746,0.511791264,0.638108261,0.878507975,1.089360381,0.137997498
ENSG00000177370,TIMM22,chr17,protein_coding,Auto,0.027200459,-0.006918858,0.061319776,4.139519569,4.469319082,4.442118623,1.573776675,0.117408084,0.906049161,-7.673202327,0.017407815,0.000303032,0.027200459,0.346588098,0.469820529,-0.00452299,-0.077158903,0.068112922,3.5668381,3.255662317,3.360164847,-0.124276602,0.901466178,0.997129951,-8.240140533,0.037059139,0.00137338,0.00452299,0.051721221,0.102566917,0.95085368,0.252433994,0.400352813
ENSG00000177374,HIC1,chr17,protein_coding,Auto,0.082423302,-0.034471886,0.199318489,1.185232033,2.069571319,1.987148018,1.3919402,0.165768436,0.931568096,-7.12170521,0.059640402,0.003556978,0.082423302,0.28274617,0.399234858,0.027513745,-0.208062118,0.263089607,0.51441487,0.651840334,0.441943847,0.233095573,0.816393653,0.993527927,-7.467082715,0.120191767,0.014446061,0.027513745,0.056070756,0.109021439,0.946267359,0.292471766,0.384962972
ENSG00000177380,PPFIA3,chr19,protein_coding,Auto,-0.00940542,-0.045360024,0.026549183,5.246375425,5.212082073,5.221487492,-0.516405553,0.606245798,0.987780657,-9.031159456,0.018344186,0.000336509,0.00940542,0.08071147,0.144547737,0.011722939,-0.051108135,0.074554013,5.074594875,4.941182084,4.886243034,0.372372106,0.710784172,0.988563469,-8.482505531,0.03205667,0.00102763,0.011722939,0.065575954,0.122971863,0.98579049,-0.536180029,0.704082933
ENSG00000177383,MAGEF1,chr3,protein_coding,Auto,0.000670424,-0.02801818,0.029359028,5.434288803,5.271217225,5.270546801,0.046132533,0.963259048,0.996592234,-9.197294321,0.014637043,0.000214243,0.000670424,0.050241068,0.100358138,-0.032380944,-0.095293633,0.030531745,4.71048671,4.232681926,4.216610192,-1.027226879,0.307986202,0.945311217,-7.961384008,0.032098311,0.001030302,0.032380944,0.173211673,0.268909742,0.994167081,-1.194214922,0.883803046
ENSG00000177406,RP11-218M22.1,chr12,antisense,Auto,0.020373486,-0.099067115,0.139814087,1.022212528,-0.060768525,-0.081142011,0.336729034,0.736738679,0.989640717,-7.986268011,0.060939082,0.003713572,0.020373486,0.062938764,0.119025997,-0.016480079,-0.235798413,0.202838256,0.48200766,2.531686809,2.721054612,-0.149968294,0.881237518,0.994571038,-7.45411705,0.111897109,0.012520963,0.016480079,0.052507625,0.103737294,0.994102119,-1.189564833,0.882891263
ENSG00000177409,SAMD9L,chr7,protein_coding,Auto,0.013166649,-0.083391407,0.109724704,1.821353066,0.641201366,0.628034715,0.269186912,0.788113999,0.989640717,-8.215742776,0.049264314,0.002426973,0.013166649,0.058246914,0.112172224,-0.063183445,-0.244941258,0.118574368,0.868276206,3.068840243,3.153088624,-0.693785675,0.490200931,0.970652169,-7.34088933,0.092733578,0.008599516,0.063183445,0.10507214,0.178884814,0.988490797,-0.646381598,0.740983872
ENSG00000177410,ZFAS1,chr20,antisense,Auto,-0.043827799,-0.086160137,-0.001495461,6.255369573,6.261820681,6.30564848,-2.043829228,0.042521543,0.781904992,-7.237423453,0.021598132,0.000466479,0.043827799,0.528831574,0.652139831,0.006116586,-0.091941655,0.104174827,4.863095183,5.019513344,5.032676364,0.124491617,0.901296592,0.997129951,-8.518644315,0.050029715,0.002502972,0.006116586,0.051727205,0.102575829,0.916042363,0.693843843,0.243890072
ENSG00000177425,PAWR,chr12,protein_coding,Auto,-0.036112379,-0.093593778,0.021369021,4.49166897,4.434196467,4.470308847,-1.240212096,0.216614981,0.941135475,-8.225807409,0.029327245,0.000860087,0.036112379,0.234381295,0.343036323,0.01629166,-0.082334371,0.114917691,4.150416281,3.236462831,3.140108768,0.329677182,0.742666324,0.989562689,-8.354075314,0.050319404,0.002532042,0.01629166,0.062186117,0.118020578,0.947938496,0.279029218,0.390111201
ENSG00000177426,TGIF1,chr18,protein_coding,Auto,-0.002059494,-0.052511129,0.048392142,3.531515304,3.97002964,3.972089133,-0.080584668,0.935867548,0.995986139,-8.770230045,0.02574063,0.00066258,0.002059494,0.050735801,0.101092682,0.102229538,-0.088012744,0.29247182,1.551741474,2.795224166,2.646464425,1.072468302,0.287334845,0.944033253,-7.166321366,0.097062389,0.009421107,0.102229538,0.184609408,0.283296129,0.991787207,-0.938646776,0.826043936
ENSG00000177427,MIEF2,chr17,protein_coding,Auto,-0.015821864,-0.046452314,0.014808585,4.290608807,3.85917525,3.874997114,-1.019697824,0.309328353,0.960816846,-8.43464767,0.01562778,0.000244228,0.015821864,0.173531905,0.268499532,-0.021881335,-0.108274839,0.064512168,4.218885123,3.423607711,3.396280268,-0.505484502,0.614867722,0.977030856,-8.266546804,0.044078318,0.001942898,0.021881335,0.078899285,0.142187441,0.952304793,0.246001378,0.402840583
ENSG00000177432,NAP1L5,chr4,protein_coding,Auto,-0.025694296,-0.07020527,0.018816679,4.664245629,5.033194259,5.058888556,-1.139559003,0.256081595,0.949693048,-8.391439928,0.022709681,0.00051573,0.025694296,0.20514597,0.307796484,0.054275044,-0.035990605,0.144540694,4.402996469,4.244093244,4.218149538,1.200031894,0.234328172,0.928287564,-7.721980505,0.046053903,0.002120962,0.054275044,0.219418812,0.326189924,0.901622981,0.950128863,0.171023389
ENSG00000177453,NIM1,chr5,protein_coding,Auto,-0.000433462,-0.058649552,0.057782629,2.863815575,2.256526756,2.256960216,-0.01469856,0.988289994,0.9983172,-8.54316891,0.029702087,0.000882214,0.000433462,0.050024469,0.100036358,0.002418361,-0.11307153,0.117908252,3.379769139,3.134458824,3.126932332,0.041791912,0.966788142,0.999083566,-8.22518003,0.058923414,0.003471969,0.002418361,0.050194477,0.100290396,0.999818713,-2.907029816,0.998175608
ENSG00000177463,NR2C2,chr3,protein_coding,Auto,0.01476599,-0.007940509,0.037472488,6.210655973,6.356555338,6.341789348,1.283747431,0.200986516,0.94030694,-8.482969003,0.011584948,0.000134211,0.01476599,0.247750276,0.358823009,0.017913158,-0.029815749,0.065642065,7.412689988,7.591075397,7.626433167,0.749041331,0.45643859,0.966354765,-8.393387165,0.024351483,0.000592995,0.017913158,0.114422823,0.191685324,0.911828917,0.753551052,0.225559423
ENSG00000177469,PTRF,chr17,protein_coding,Auto,0.055162896,-0.03111513,0.141440923,2.172461378,1.9619497,1.906786801,1.262158979,0.208629477,0.94030694,-7.552064944,0.044019401,0.001937708,0.055162896,0.241067738,0.350956897,-0.06561496,-0.251637192,0.120407272,2.12993674,3.350729544,3.166265579,-0.703968346,0.483877635,0.969264075,-7.648400329,0.094909302,0.009007776,0.06561496,0.106737327,0.181175771,0.916042363,0.692389247,0.244346458
ENSG00000177479,ARIH2,chr3,protein_coding,Auto,-0.009670781,-0.026882022,0.007540461,6.581678939,6.68829369,6.69796447,-1.10921705,0.268911454,0.954526432,-8.729477925,0.008781246,7.71E-05,0.009670781,0.196807631,0.297556361,0.00291062,-0.035435489,0.041256728,6.096104807,5.903376686,5.94367518,0.151488359,0.880043019,0.994281511,-8.654362912,0.019564341,0.000382763,0.00291062,0.052558818,0.103813431,0.971146124,-0.154874915,0.561540035
ENSG00000177483,RBM44,chr2,protein_coding,Auto,0.028707452,-0.070112341,0.127527246,2.313610648,1.986223174,1.957515721,0.573479525,0.567081909,0.987780657,-8.223126275,0.050418262,0.002542001,0.028707452,0.088004671,0.154830459,-0.022911604,-0.232791134,0.186967926,1.789011629,0.848359221,0.753850445,-0.217871548,0.828187478,0.994129994,-7.778250531,0.107081393,0.011466425,0.022911604,0.05530128,0.10788288,0.988511078,-0.674068927,0.749866253
ENSG00000177485,ZBTB33,chrX,protein_coding,X,0.019514385,-0.005866169,0.044894939,6.442405734,6.902410106,6.882895723,1.517822424,0.130926381,0.920826765,-8.179312478,0.012949262,0.000167683,0.019514385,0.326342903,0.447852938,0.013779429,-0.050385654,0.077944512,5.649530346,6.164898115,6.188078029,0.428595466,0.669584348,0.98391199,-8.519294265,0.032737287,0.00107173,0.013779429,0.070690511,0.130393732,0.916042363,0.678448937,0.248743545
ENSG00000177511,ST8SIA3,chr18,protein_coding,Auto,0.00756723,-0.126268716,0.141403175,3.113683512,3.01907122,3.011503994,0.111617256,0.911259259,0.993691538,-8.69018101,0.068283646,0.004662656,0.00756723,0.0514122,0.102095983,0.093583368,-0.075688338,0.262855075,4.238432347,4.402557648,4.395117135,1.103390938,0.273781505,0.938161138,-7.826995139,0.086363115,0.007458588,0.093583368,0.192688833,0.2933892,0.988606663,-0.773610227,0.780419339
ENSG00000177542,SLC25A22,chr11,protein_coding,Auto,0.004717583,-0.023825644,0.033260809,4.730726978,4.744973181,4.740255598,0.326274908,0.744619793,0.989640717,-9.00490746,0.014562871,0.000212077,0.004717583,0.062142473,0.117866338,0.040173524,-0.031808063,0.11215511,4.375692278,5.10781464,5.049541371,1.11386774,0.269292483,0.936992782,-7.810805345,0.036725299,0.001348748,0.040173524,0.195479059,0.296855097,0.974951356,-0.195687937,0.577572787
ENSG00000177548,RABEP2,chr16,protein_coding,Auto,0.001613448,-0.038849332,0.042076227,3.49188326,3.346271781,3.344658331,0.078716618,0.937351092,0.995986139,-8.730159206,0.020644275,0.000426186,0.001613448,0.05070207,0.10104262,0.056189961,-0.023603833,0.135983755,3.104143494,2.377507472,2.305551661,1.405415464,0.16449068,0.912055189,-7.152857938,0.040711119,0.001657395,0.056189961,0.283210344,0.401116785,0.988606663,-0.714230875,0.762457786
ENSG00000177551,NHLH2,chr1,protein_coding,Auto,0.149134816,0.06028243,0.237987203,2.437039216,3.135914316,2.986779509,3.313425047,0.001127285,0.155642043,-3.17822838,0.04533285,0.002055067,0.149134816,0.90899411,0.951065744,0.224144333,-0.120754743,0.569043409,0.561082209,4.438317195,3.897312546,1.29703246,0.199042605,0.918945153,-6.660430155,0.175968916,0.03096506,0.224144333,0.248417472,0.360808424,0.157515442,2.998267387,0.001357597
ENSG00000177556,ATOX1,chr5,protein_coding,Auto,-0.007095947,-0.046475566,0.032283672,4.019901199,3.673491249,3.680587196,-0.355718163,0.722494971,0.989640717,-8.814489887,0.020091642,0.000403674,0.007095947,0.064451236,0.121224703,0.028832535,-0.062752585,0.120417655,4.007374497,4.191899489,4.190126045,0.628308634,0.531925198,0.970968225,-8.153812888,0.046727102,0.002183422,0.028832535,0.094979751,0.164890581,0.98579049,-0.532444048,0.702790758
ENSG00000177565,TBL1XR1,chr3,protein_coding,Auto,-0.016987256,-0.038487823,0.004513311,8.583160714,8.928700048,8.945687304,-1.559698055,0.120700703,0.911616832,-8.231323758,0.010969677,0.000120334,0.016987256,0.341448788,0.464279307,-0.006547329,-0.066816,0.053721341,8.680607737,8.209185676,8.213708732,-0.216814187,0.829008106,0.994129994,-8.589507184,0.030749322,0.000945521,0.006547329,0.055249813,0.107806676,0.937790206,0.430537127,0.333402483
ENSG00000177570,SAMD12,chr8,protein_coding,Auto,-0.047209996,-0.099315921,0.004895929,4.338020547,3.603462009,3.650672008,-1.788603407,0.075468842,0.842105247,-7.367858938,0.026584656,0.000706744,0.047209996,0.428072454,0.554627928,-0.021094493,-0.118633843,0.076444857,5.907083202,7.076231902,7.040265552,-0.431622779,0.667393181,0.983880013,-8.556727754,0.049764974,0.002476553,0.021094493,0.070986893,0.130822059,0.903441363,0.941209086,0.173298861
ENSG00000177576,C18orf32,chr18,protein_coding,Auto,0.015394911,-0.069544807,0.100334629,1.26105335,1.700837663,1.685442749,0.357794435,0.720943328,0.989640717,-8.045473344,0.043336591,0.00187806,0.015394911,0.064621794,0.121472324,-0.02924896,-0.150741056,0.092243136,3.280726842,1.92199453,1.985539789,-0.480482439,0.63244032,0.979131239,-8.070587057,0.061985763,0.003842235,0.02924896,0.076074669,0.138145375,0.988511078,-0.674394176,0.749969628
ENSG00000177595,PIDD,chr11,protein_coding,Auto,0.010471901,-0.04193748,0.062881282,3.118910075,3.583863103,3.573391199,0.394442495,0.693751361,0.988868367,-8.550478383,0.02673948,0.000715,0.010471901,0.067801052,0.126076195,0.07112415,-0.046915931,0.189164232,2.47190963,1.947533325,1.904108589,1.202548781,0.2333587,0.928143912,-7.252722249,0.060224532,0.003626994,0.07112415,0.220144159,0.32706779,0.959651253,-0.007211422,0.502876916
ENSG00000177599,ZNF491,chr19,protein_coding,Auto,-0.004117053,-0.047429715,0.039195608,4.136042839,4.464796701,4.468913753,-0.187645793,0.851379283,0.98976127,-8.891544651,0.022098297,0.000488335,0.004117053,0.053997459,0.105920467,-0.068551142,-0.159502738,0.022400453,3.319498032,3.772034441,3.849947376,-1.504248156,0.137189383,0.903407363,-7.057663205,0.046403875,0.00215332,0.068551142,0.316922822,0.438987328,0.975108445,-0.243352886,0.596133981
ENSG00000177600,RPLP2,chr11,protein_coding,Auto,-0.039466633,-0.08325164,0.004318374,7.866490199,7.197497739,7.23696437,-1.779392927,0.076971479,0.844738049,-7.843090485,0.022339289,0.000499044,0.039466633,0.424485057,0.551010435,0.045562954,-0.062344227,0.153470134,7.536441338,6.433155825,6.32146874,0.842707066,0.402372926,0.964349854,-8.311803027,0.055054684,0.003031018,0.045562954,0.132032741,0.215384471,0.842003101,1.316390577,0.094021492
ENSG00000177606,JUN,chr1,protein_coding,Auto,0.022950698,-0.059288234,0.105189629,5.75635516,4.474568147,4.451617452,0.550916314,0.582418127,0.987780657,-9.091552659,0.041958638,0.001760527,0.022950698,0.085024912,0.150642123,0.137186181,-0.039670327,0.314042689,4.940998376,6.211731878,5.870064712,1.548119326,0.126276661,0.899440648,-7.318048083,0.090232912,0.008141978,0.137186181,0.332430763,0.456037546,0.931372089,0.4741487,0.317696936
ENSG00000177613,CSTF2T,chr10,protein_coding,Auto,0.010942468,-0.016125664,0.038010601,5.890050679,5.851186152,5.840243685,0.798039165,0.425966976,0.982329245,-8.947179795,0.013810272,0.000190724,0.010942468,0.124664618,0.205010769,-0.025269101,-0.07907857,0.028540367,5.186161197,4.883482184,4.916352652,-0.93723006,0.3519866,0.952481758,-8.118649749,0.02745381,0.000753712,0.025269101,0.15205547,0.241725465,0.942578195,0.368561829,0.356227176
ENSG00000177614,PGBD5,chr1,protein_coding,Auto,-0.029673394,-0.07103801,0.011691223,5.462122991,5.330999584,5.360672981,-1.416137495,0.158574501,0.930848237,-8.199183184,0.021104396,0.000445396,0.029673394,0.290899155,0.408468007,0.112526629,0.021855197,0.203198061,6.509158894,6.961730972,6.862159371,2.476851378,0.015769666,0.612943309,-5.70778351,0.046260935,0.002140074,0.112526629,0.68491296,0.790190144,0.628181808,2.039524319,0.020698863
ENSG00000177628,GBA,chr1,protein_coding,Auto,-0.045562839,-0.095542572,0.004416894,3.021646283,3.295562852,3.341125691,-1.799633401,0.073701235,0.842105247,-6.977985073,0.025499864,0.000650243,0.045562839,0.432376436,0.558954388,0.097498037,-0.000256242,0.195252317,2.574086846,2.987501604,2.869701461,1.990559693,0.050586571,0.77573274,-6.039998119,0.049874633,0.002487479,0.097498037,0.500920158,0.627810444,0.601708669,2.121197115,0.016952609
ENSG00000177640,CASC2,chr10,antisense,Auto,0.014365906,-0.058719895,0.087451706,1.875736795,2.508037689,2.493671784,0.388031702,0.698480584,0.988868367,-8.185456435,0.037288674,0.001390445,0.014365906,0.06722178,0.125239021,0.06553351,-0.017860272,0.148927292,3.192535535,3.049768251,2.983174421,1.568356804,0.121481208,0.899440648,-6.970306009,0.042547848,0.001810319,0.06553351,0.339686744,0.463937694,0.9537783,0.229892149,0.409087788
ENSG00000177646,ACAD9,chr3,protein_coding,Auto,-0.010299245,-0.043769094,0.023170604,5.221422667,5.507349679,5.517648924,-0.607461626,0.544359423,0.985840755,-8.9707732,0.017076454,0.000291605,0.010299245,0.092732166,0.161439765,0.024263029,-0.025245742,0.073771801,4.860749799,4.850625305,4.83972225,0.978088123,0.331528508,0.945968004,-8.050339221,0.025259577,0.000638046,0.024263029,0.161409144,0.253823432,0.956438981,0.153988183,0.438809527
ENSG00000177663,IL17RA,chr22,protein_coding,Auto,0.028787521,-0.060471287,0.118046328,1.981865614,1.666292051,1.637504532,0.636678793,0.525194961,0.983531926,-8.091181304,0.045540208,0.002073911,0.028787521,0.097028498,0.167409145,0.310570645,0.115571413,0.505569876,1.306403495,2.19147962,1.874168562,3.178649316,0.002234978,0.287614568,-2.933510497,0.099489404,0.009898141,0.310570645,0.879618188,0.933405543,0.792945597,1.55272878,0.060243972
ENSG00000177666,PNPLA2,chr11,protein_coding,Auto,-0.0253746,-0.074359423,0.023610222,2.780406158,2.253808391,2.27918299,-1.022597856,0.307958631,0.960671448,-7.99735213,0.024992256,0.000624613,0.0253746,0.174254473,0.269412383,0.036355135,-0.081789769,0.154500039,1.953741252,2.281835832,2.231741853,0.614137874,0.541191752,0.972503767,-7.652866941,0.060278012,0.003633439,0.036355135,0.092935774,0.162033031,0.944141137,0.355676098,0.361041574
ENSG00000177674,AGTRAP,chr1,protein_coding,Auto,-0.025431305,-0.11386869,0.06300608,0.965010657,1.665144392,1.690575697,-0.567675246,0.571008377,0.987780657,-7.875376987,0.045121115,0.002035915,0.025431305,0.08722604,0.153737711,0.210068413,0.045519632,0.374617195,0.608272133,2.257776741,1.963750468,2.547893068,0.013123431,0.600901995,-4.375856371,0.08395346,0.007048183,0.210068413,0.709351855,0.809860856,0.878507975,1.106962715,0.134155024
ENSG00000177675,CD163L1,chr12,protein_coding,Auto,0.014072227,-0.131491238,0.159635691,1.860778024,1.201268339,1.187196115,0.190843616,0.848877035,0.989760309,-8.243850489,0.074267074,0.005515598,0.014072227,0.054135207,0.106123792,-0.108043811,-0.330266022,0.1141784,2.377126636,3.032089527,3.048488578,-0.970348064,0.335342502,0.946373772,-7.472673463,0.113378679,0.012854725,0.108043811,0.159604667,0.25149946,0.986618976,-0.611489671,0.729562273
ENSG00000177679,SRRM3,chr7,protein_coding,Auto,-0.055702512,-0.094257702,-0.017147321,4.955504635,5.067777474,5.123479984,-2.852063104,0.004885545,0.37141612,-5.109236371,0.019671015,0.000386949,0.055702512,0.8094495,0.884110607,0.00591012,-0.067985646,0.079805886,4.543204218,4.528391135,4.511844347,0.159621665,0.873656507,0.994129994,-8.455374458,0.037701921,0.001421435,0.00591012,0.052841411,0.104233601,0.806174051,1.487019824,0.068504788
ENSG00000177692,DNAJC28,chr21,protein_coding,Auto,-0.007451045,-0.072393817,0.057491726,2.152296735,1.783185759,1.790636802,-0.226492379,0.821092022,0.989640717,-8.319172555,0.033134067,0.001097866,0.007451045,0.055830187,0.108621991,-0.045578318,-0.165930041,0.074773404,1.774926009,2.125230625,2.168801748,-0.755824736,0.452387849,0.966354765,-7.491335558,0.06140394,0.003770444,0.045578318,0.115623525,0.193317865,0.988567902,-0.691468863,0.755364529
ENSG00000177694,NAALADL2,chr3,protein_coding,Auto,-0.000602988,-0.051099165,0.04989319,3.256451708,3.567817997,3.568420986,-0.023573118,0.981220907,0.998039314,-8.661083366,0.025763356,0.000663751,0.000602988,0.050062938,0.100093516,-0.03122769,-0.13101334,0.068557961,6.637855298,5.999718292,5.987204221,-0.624578278,0.534356565,0.970968225,-8.481538977,0.050911046,0.002591935,0.03122769,0.094436852,0.16413237,0.996579318,-1.765256601,0.961239675
ENSG00000177697,CD151,chr11,protein_coding,Auto,0.015715304,-0.027500648,0.058931257,4.913049632,4.939341941,4.923626635,0.717870179,0.473827857,0.983531926,-8.841012134,0.022048955,0.000486156,0.015715304,0.110102441,0.185364586,0.014126547,-0.066234549,0.094487642,4.58845714,4.04998449,4.069594859,0.350836909,0.726804952,0.988795167,-8.404978218,0.041000559,0.001681046,0.014126547,0.063813135,0.120400292,0.976957794,-0.286315757,0.612681855
